,cd_cvm,dt_fim_exerc,ativo_operacional,passivo_operacional,ativo_operacional_liquido,ativo_financeiro,passivo_financeiro,passivo_financeiro_liquido,patrimonio_liquido,resultado_operacional_liquido,resultado_operacional_liquido_continuado,resultado_financeiro,protecao_fiscal,resultado_financeiro_liquido,resultado_abrangente,lucro_liquido,lucro_abrangente,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financeiro,ativo_circulante,passivo_circulante,receita_vendas,liquidez_corrente,margem_operacional_liquida_continuada,margem_operacional_liquida,giro,rspla,rspl,alavancagem,raol,cpfl,spread
496,21121,2014,9045412,14513651,-5468239,9671370,201479,-9469891,4001652,120576.73999999999,120576.73999999999,658261,223808.74000000002,434452.26,10162.0,555029,565191.0,0,0,0,13354366,7869029,13214679,1.6970792711527687,0.009124454706769645,0.009124454706769645,-2.416624255084681,0.14123941812031632,0.13869996691366465,-2.366495387405002,-0.022050378558801105,-0.045877218650140744,-0.06792759720894184
497,13366,2014,24020924,110601398,-86580474,23436224,21193284,-2242940,-84337534,5619539.9399999995,5619539.9399999995,-967809,-329055.06,-638753.94,0.0,4980786,4980786.0,0,0,0,35012548,24395810,35906523,1.4351869439875127,0.15650470918612752,0.15650470918612752,-0.41471848490919555,-0.059057761873853226,-0.059057761873853226,0.026594801787778143,-0.06490539587482508,0.28478422962718575,0.21987883375236067
498,21202,2014,1229341,488980,740361,0,258928,258928,481433,87854.02,87854.02,-55547,-18885.98,-36661.020000000004,-31.0,51193,51162.0,132283,-7459,93125,508756,342538,1116380,1.4852541907759138,0.0786954442035866,0.0786954442035866,1.5078860177670081,0.10627023905714814,0.10633463015622112,0.5378276935731452,0.11866375997655199,-0.14158770005561394,-0.022923940079061955
499,9512,2014,768612000,451088000,317524000,24763000,31565000,6802000,310722000,-19350000.0,-19350000.0,-3900000,-1326000.0,-2574000.0,-16122000.0,-21924000,-38046000.0,62241000,-85208000,26149000,135023000,82659000,337260000,1.6334942353524722,-0.05737413271659847,-0.05737413271659847,1.062155931520137,-0.12244385656631973,-0.07055824820900998,0.021890950753406583,-0.06094027538075862,-0.3784181123199059,-0.43935838770066454
500,4057,2014,6631482,3244651,3386831,1145,872735,871590,2515241,1725597.12,1725597.12,-17332,-5892.88,-11439.119999999999,-91537.0,1714158,1622621.0,2325875,-170354,-1720430,5141382,3705722,6264116,1.3874170809359148,0.2754733660743192,0.2754733660743192,1.8495508042769184,0.6451155177575429,0.6815084518739953,0.3465234544125195,0.509501985779627,-0.0131244277699377,0.4963775580096893
501,8087,2014,13239628,12843398,396230,3618403,966353,-2652050,3048280,1179504.46,1179504.46,-1248931,-424636.54000000004,-824294.46,-131.0,355210,355079.0,-166294,-1492916,2187009,10093028,6547473,16145669,1.5415150241933033,0.07305392300560602,0.07305392300560602,40.7482245160639,0.11648503418321152,0.11652800923799651,-0.8700152216987941,2.97681765641168,0.3108140721328783,3.2876317285445587
502,7811,2014,3167910,1256626,1911284,26592,1069589,1042997,868287,-242005.66,-242005.66,-28199,-9587.66,-18611.34,0.0,-260617,-260617.0,-676047,327082,326985,2038309,1471412,799197,1.3852741448350292,-0.30281102156289375,-0.30281102156289375,0.4181466490589572,-0.30015075660467105,-0.30015075660467105,1.2012122719791958,-0.12661941396464366,-0.01784409734639697,-0.14446351131104063
503,22829,2014,987228,705985,281243,51328,74514,23186,258057,58660.16,58660.16,-157876,-53677.840000000004,-104198.16,585.0,-45538,-44953.0,20052,-16470,2915,222041,114528,470621,1.9387486029617211,0.12464416165024511,0.12464416165024511,1.673360759201118,-0.1741979485152505,-0.17646488953990785,0.08984836683368404,0.20857464896904102,-4.494011903735013,-4.285437254765972
504,6505,2014,16004000,7880000,8124000,0,3409000,3409000,4715000,1386140.0,1386140.0,-679000,-230860.00000000003,-448140.0,0.0,938000,938000.0,2256000,-617000,-699000,10717000,9719000,22674000,1.1026854614672292,0.06113345682279263,0.06113345682279263,2.790989660265879,0.19893955461293744,0.19893955461293744,0.7230116648992577,0.17062284588872476,-0.13145790554414785,0.039164940344576904
505,4030,2014,49767100,41241601,8525499,0,2790524,2790524,5734975,1921478.7799999998,1921478.7799999998,-3081433,-1047687.2200000001,-2033745.7799999998,-691832.0,-112267,-804099.0,1188385,-1657743,-896015,15935502,6362938,16126232,2.50442515705795,0.11915237111806402,0.11915237111806402,1.891529399041628,-0.14020967833338419,-0.019575848194630315,0.48657997637304434,0.22538021293533667,-0.7288042604184733,-0.5034240474831366
506,8893,2014,1082249,82707,999542,289441,0,-289441,1288983,172466.98,172466.98,17347,5897.9800000000005,11449.02,-1688.0,183916,182228.0,38137,18447,-69352,322086,6878,4910,46.82843849956382,35.12565784114053,35.12565784114053,0.004912249810413169,0.14137347040263526,0.14268302995462315,-0.2245498970894108,0.17254600607078044,-0.03955562618979343,0.132990379880987
507,11207,2014,226776,201831,24945,869,8885,8016,16929,6732.88,5670.88,-768,-261.12,-506.88,0.0,6226,6226.0,-4610,4369,1543,38052,99389,34980,0.3828592701405588,0.1621177815894797,0.19247798742138364,1.402285027059531,0.3677712800519818,0.3677712800519818,0.4735069998227893,0.2273353377430347,-0.06323353293413174,0.16410180480890296
508,20028,2014,1296214,584088,712126,0,121565,121565,590561,125619.66,125619.66,-23451,-7973.34,-15477.66,605.0,110142,110747.0,223997,-126548,-66064,614734,299838,1296056,2.050220452377617,0.09692456190164622,0.09692456190164622,1.8199812954449073,0.1875284686933272,0.1865040190598431,0.2058466441231304,0.1764008897301882,-0.127320034549418,0.04908085518077018
509,6700,2014,549646,597557,-47911,0,9294,9294,-57205,14511.02,14823.02,-23247,-7903.9800000000005,-15343.02,0.0,-832,-832.0,13029,-16004,3378,62608,164382,169704,0.3808689515883734,0.08734632065243012,0.08550782539009098,-3.5420675836446747,0.014544183200769164,0.014544183200769164,-0.162468315706669,-0.30938657093360605,-1.6508521626856036,-1.9602387336192098
510,11070,2014,526300,95143,431157,53280,0,-53280,484437,8592.18,8785.18,5477,1862.18,3614.8199999999997,-347.0,12207,11860.0,9789,1336,-20517,246214,50389,864876,4.886264859393916,0.010157733594179975,0.009934580217279703,2.005942151002999,0.024482027590790958,0.02519832300175255,-0.10998334148712836,0.020375825975224804,-0.06784572072072072,-0.047469894745495914
511,18465,2014,18038569,8311423,9727146,1441813,3442364,2000551,7726595,1545181.62,1545181.62,-445407,-151438.38,-293968.62,6837.0,1251213,1258050.0,2650696,-1540230,-539348,9502357,5692082,67736298,1.6693991759078664,0.022811722305816007,0.022811722305816007,6.963635376707618,0.16282075092586062,0.16193588508262696,0.2589175438857608,0.1588525164524106,-0.1469438269756682,0.011908689476742396
512,10880,2014,76186,30114,46072,26732,0,-26732,72804,6172.46,6172.46,5969,2029.46,3939.54,936.0,10112,11048.0,31431,-563,-32278,79210,27138,157458,2.9187854668730195,0.039200675735751755,0.039200675735751755,3.4176506337905885,0.15174990385143675,0.13889346739190153,-0.367177627602879,0.13397421427331133,-0.1473716893610654,-0.013397475087754074
513,9989,2014,318362,1403309,-1084947,0,22646,22646,-1107593,-165820.22,-166191.22,-29733,-10109.220000000001,-19623.78,-10220.0,-185444,-195664.0,1222,137,0,101622,399493,238174,0.2543774233841394,-0.6977723009228547,-0.6962146162049594,-0.2195259307597514,0.1766569488972935,0.167429732762847,-0.020446138608676653,0.15317911381846303,-0.8665450852247637,-0.7133659714063006
514,11231,2014,242655,26481,216174,0,110,110,216064,-175.35999999999967,-175.35999999999967,6996,2378.6400000000003,4617.36,80.0,4442,4522.0,28842,-10684,-6238,118578,17983,137252,6.593894233442696,-0.0012776498703115414,-0.0012776498703115414,0.6349144670496915,0.020928984004739335,0.020558723341232227,0.0005091084123222749,-0.0008111983864849597,41.976,41.97518880161351
515,3328,2014,14202388,5111415,9090973,683310,250414,-432896,9523869,-1546759.8,-1546759.8,649730,220908.2,428821.8,-664157.0,-1117938,-1782095.0,508546,-1033429,341835,3991414,1389057,3563435,2.873470275157895,-0.43406426664159725,-0.43406426664159725,0.39197509441508627,-0.18711880644305376,-0.11738275694468288,-0.0454537961410431,-0.17014238189905526,-0.9905885016262567,-1.1607308835253118
516,4170,2014,309415532,156045722,153369810,0,3768187,3768187,149601623,9956675.58,9956675.58,-14753163,-5016075.42,-9737087.58,6983426.0,219588,7203014.0,27790954,-22358670,-8634185,53744764,28513757,88274564,1.884871362269097,0.11279212412762527,0.11279212412762527,0.5755667559345611,0.048147966950866566,0.0014678183003402308,0.025188142510994015,0.0649193969791056,-2.5840245136454216,-2.519105116666316
517,3980,2014,60243496,27749927,32493569,2798834,2037869,-760965,33254534,2518634.32,2518634.32,-1561002,-530740.68,-1030261.32,879889.0,1488373,2368262.0,2570861,-1340720,-523423,20682739,7772796,42546339,2.660913653207932,0.05919743929084004,0.05919743929084004,1.309377218612089,0.07121621370487405,0.044756994640189514,-0.02288304506086298,0.07751177840759813,1.3538879186296346,1.4313996970372327
518,80128,2014,52683148,38132726,14550422,1727595,4315302,2587707,11962715,248879.93999999994,248879.93999999994,-1116809,-379715.06000000006,-737093.94,-354875.0,-488214,-843089.0,0,0,0,9654288,15484934,28456957,0.6234632966469215,0.008745838144254142,0.008745838144254142,1.955747881401653,-0.07047639269179279,-0.04081130412285171,0.21631435673256447,0.017104654421706802,-0.2848444356335551,-0.2677397812118483
519,23817,2014,136410,70505,65905,24268,14408,-9860,75765,2822.22,2822.22,-2867,-974.7800000000001,-1892.2199999999998,221.0,930,1151.0,20132,-3154,-3848,131960,79132,425830,1.6675933882626497,0.006627574384143907,0.006627574384143907,6.461270009862681,0.015191711212301194,0.01227479706988715,-0.13013924635385732,0.04282254760640315,0.19190872210953344,0.2347312697159366
520,4820,2014,49332022,42108859,7223163,89729,1418542,1328813,5894350,2304125.38,2304125.38,-2390643,-812818.6200000001,-1577824.38,-1831366.0,726301,-1105065.0,3791866,-4977076,894400,14761199,14083292,46031389,1.0481355495575893,0.05005552580653171,0.05005552580653171,6.372746814657235,-0.18747868721742006,0.12321986308922951,0.2254384283254303,0.318991192639568,-1.187393846989757,-0.8684026543501889
521,20710,2014,2127209,1425792,701417,6041,235544,229503,471914,22409.579999999987,22409.579999999987,-161513,-54914.420000000006,-106598.57999999999,-188.0,-84189,-84377.0,77712,-112297,-32523,421368,414517,974322,1.0165276695527565,0.023000178585724215,0.023000178585724215,1.389076683342434,-0.1787974080023055,-0.17839903033179774,0.486323779332675,0.031949011786141464,-0.4644757584868171,-0.43252674670067565
522,23590,2014,69029,57950,11079,88148,300,-87848,98927,77303.68,77303.68,11752,3995.6800000000003,7756.32,0.0,85060,85060.0,98095,31237,-124008,116308,31735,274383,3.6649755790137073,0.2817364049522018,0.2817364049522018,24.76604386677498,0.8598259322530755,0.8598259322530755,-0.8880083293741851,6.97749616391371,-0.08829250523631728,6.889203658677392
523,15458,2014,242095,104718,137377,25250,227437,202187,-64810,5981.440000000002,5981.440000000002,-50884,-17300.56,-33583.44,0.0,-27602,-27602.0,76369,-18814,-56285,137015,276388,863873,0.49573425763781354,0.006923980724018464,0.006923980724018464,6.288337931385894,0.42589106619348865,0.42589106619348865,-3.1196883197037493,0.043540330623030074,-0.16610088680281127,-0.12256055617978119
524,6815,2014,207418,843683,-636265,0,0,0,-636265,3820.0599999999977,3820.0599999999977,-89441,-30409.940000000002,-59031.06,0.0,-55211,-55211.0,9,0,0,1228,31340,8342,0.03918315252074027,0.4579309518101172,0.4579309518101172,-0.013110889330703403,0.08677359276402129,0.08677359276402129,0.0,-0.006003882030286119,0.0,-0.006003882030286119
525,20524,2014,4165288,1786264,2379024,714792,674321,-40471,2419495,197616.84,197616.84,115576,39295.840000000004,76280.16,0.0,273897,273897.0,195278,-29920,-207037,3205006,1017430,2205895,3.15009976116293,0.0895857871748202,0.0895857871748202,0.927226879594321,0.11320420170324799,0.11320420170324799,-0.016727044279901383,0.08306634989810947,-1.884810358034148,-1.8017440081360385
526,20346,2014,1828215,958354,869861,0,181010,181010,688851,771.0399999999936,771.0399999999936,-80544,-27384.960000000003,-53159.03999999999,0.0,-52388,-52388.0,58866,-11837,67486,1347530,782674,3449124,1.7217002225703166,0.00022354661647421014,0.00022354661647421014,3.965143856317274,-0.07605127959457125,-0.07605127959457125,0.26277090401262393,0.0008863944929132282,-0.29368012816971434,-0.2927937336768011
527,4774,2014,276996,219519,57477,0,7889,7889,49588,12209.18,12209.18,-3473,-1180.8200000000002,-2292.18,0.0,9917,9917.0,-737,-50,-763,267016,180155,12343,1.4821459298937028,0.9891582273353318,0.9891582273353318,0.2147467682725264,0.1999879002984593,0.1999879002984593,0.1590909090909091,0.2124185326304435,-0.2905539358600583,-0.07813540322961479
528,14826,2014,45500000,24424000,21076000,0,6594000,6594000,14482000,2755280.0,2755280.0,-1508000,-512720.00000000006,-995280.0,1000.0,1760000,1761000.0,5016000,-1650000,-636000,24133000,23848000,65525000,1.011950687688695,0.042049294162533384,0.042049294162533384,3.1089865249572974,0.1215992266261566,0.12153017539013948,0.4553238502969203,0.13073068893528184,-0.15093721565059146,-0.02020652671530962
529,22470,2014,4839058,3944127,894931,450979,591443,140464,754467,366645.72,366645.72,-360742,-122652.28000000001,-238089.71999999997,382.0,128556,128938.0,131437,-152930,153357,3395922,2831448,9779385,1.1993587733202233,0.03749169502990218,0.03749169502990218,10.927529608427912,0.1708994561723707,0.17039313846728882,0.18617646630005025,0.4096916075094057,-1.6950230664084747,-1.285331458899069
530,20877,2014,5023409,2552390,2471019,28646,720649,692003,1779016,187101.94,285183.94,35841,12185.94,23655.059999999998,6247.0,210757,217004.0,128375,-37712,-181707,3018678,1253496,1845730,2.4082071263091387,0.15451010711209115,0.10137015706522623,0.7469509542419545,0.1219797910755159,0.118468299329517,0.3889807623989891,0.11541147194740307,0.034183464522552644,0.14959493646995572
531,21440,2014,3283416,1096444,2186972,98262,481443,383181,1803791,67222.1,67222.1,-108635,-36935.9,-71699.1,-1158.0,-4477,-5635.0,154910,-94383,198794,1009956,781836,765717,1.2917747455988213,0.08778974477515845,0.08778974477515845,0.3501265676926819,-0.003123976114749436,-0.00248199486525878,0.21243093019091458,0.030737522016742787,-0.18711548850282245,-0.15637796648607966
532,12190,2014,754983,732712,22271,0,82539,82539,-60268,25215.119999999995,25215.119999999995,-125332,-42612.880000000005,-82719.12,52450.0,-57504,-5054.0,38713,-44107,31398,377316,396116,1152727,0.9525391551969625,0.021874320632725697,0.021874320632725697,51.759103767230926,0.08385876418663304,0.9541381827835668,-1.3695327537001394,1.13219523146693,-1.0021822411223784,0.1300129903445515
533,19836,2014,27103712,13798105,13305607,0,856334,856334,12449273,1267578.74,1174883.74,-945889,-321602.26,-624286.74,-46053.0,643292,597239.0,1000248,-54850,-881240,3408388,2545209,8146863,1.33913875049161,0.14421302285309082,0.1555910219675966,0.6122879625108423,0.04797380537803292,0.05167305753516691,0.06878586404202076,0.0882998979302485,-0.7290224842176066,-0.6407225862873581
534,11762,2014,1261329,876380,384949,10185,334125,323940,61009,2693.5,2693.5,-114375,-38887.5,-75487.5,307.0,-72794,-72487.0,-30751,-44756,59477,729429,595966,1267127,1.2239439833816024,0.0021256748534282674,0.0021256748534282674,3.2916750011040423,-1.1881361766296776,-1.1931682210821355,5.309708403678146,0.006997030775505327,-0.23302926467864418,-0.22603223390313887
535,21334,2014,95778,48712,47066,0,21095,21095,25971,-181.02000000000044,-181.02000000000044,-8853,-3010.0200000000004,-5842.98,0.0,-6024,-6024.0,9760,-1308,-7831,31083,37125,44411,0.8372525252525252,-0.004076017202945226,-0.004076017202945226,0.9435898525474865,-0.23195102229409725,-0.23195102229409725,0.8122521273728389,-0.0038460884715081044,-0.27698411945958756,-0.28083020793109564
536,20494,2014,4510795,2079923,2430872,400173,337240,-62933,2493805,305336.52,305336.52,-113072,-38444.48,-74627.51999999999,0.0,230709,230709.0,181795,-284601,63475,882855,511373,577166,1.7264403869582476,0.5290272122751514,0.5290272122751514,0.23743167061038178,0.09251284683445578,0.09251284683445578,-0.025235734149221773,0.12560781480884226,1.1858249249201531,1.3114327397289953
537,13471,2014,818263,368570,449693,0,189479,189479,260214,-30840.380000000005,10349.619999999995,-68807,-23394.38,-45412.619999999995,12067.0,-76253,-64186.0,139176,-25566,-114406,173318,332542,658343,0.5211913081655851,0.01572071093639637,-0.04684545897807071,1.4639832063207565,-0.24666620550777438,-0.2930395751189406,0.7281660479451528,0.023014856802307342,-0.2396709925638197,-0.21665613576151238
538,22020,2014,6655512,5740511,915001,833799,703921,-129878,1044879,302756.9,302756.9,-348965,-118648.1,-230316.9,0.0,72440,72440.0,542048,-927239,411258,2854393,1871356,5539194,1.5253073172608527,0.0546572118615091,0.0546572118615091,6.053757318298013,0.0693286016849798,0.0693286016849798,-0.1242995600447516,0.33088149630437563,1.7733326660404378,2.1042141623448134
539,19992,2014,2108697,966656,1142041,35169,59148,23979,1118062,254097.88,254097.88,13182,4481.88,8700.119999999999,1749.0,262798,264547.0,332045,-132771,-34436,1156160,379611,1772447,3.045644093558933,0.1433599312137401,0.1433599312137401,1.5519994466048066,0.23661210201223187,0.23504778804753224,0.021446932281036293,0.2224945339090278,0.3628224696609533,0.5853170035699811
540,12262,2014,599563,168006,431557,258410,0,-258410,689967,-514119.62,-514119.62,-60193,-20465.620000000003,-39727.38,1138.0,-553847,-552709.0,-51631,-991679,1062524,286119,6396,0,44.73405253283302,0.0,0.0,0.0,-0.801065848076792,-0.8027152023212705,-0.374525158449607,-1.191313360691635,0.15373778104562516,-1.03757557964601
541,12530,2014,248417,140738,107679,41204,39620,-1584,109263,-40457.3,-40457.3,2705,919.7,1785.3,451.0,-38672,-38221.0,14602,134413,-129860,104796,73335,101639,1.4290038862753118,-0.39804897726266497,-0.39804897726266497,0.94390735426592,-0.34980734557901577,-0.3539350008694618,-0.014497130776200544,-0.3757213569962574,-1.1270833333333332,-1.5028046903295906
